prospect_id,start_date,acquisition_channel,country,age_group,device,product_interest,reached_step_1,reached_step_2,reached_step_3,reached_step_4,reached_step_5,reached_step_6,time_step1_min,time_step2_min,time_step3_min,time_step4_min,time_step5_min,completed_onboarding,last_step_reached,dropout_reason,acquisition_cost_eur,transactions_90d,avg_balance_90d_eur,product_upsell_90d,nps_score
PROS-04793,2024-05-17,Organic Search,Netherlands,18-24,Mobile,Current Account,1,1,1,0,0,0,7.9,6.7,5.7,0.0,0.0,0,Step 3: Personal Details Form,Unknown,40.54,0,0.0,0,0
PROS-04794,2024-09-17,Branch Walk-in,Netherlands,35-44,Mobile,Current Account,1,1,1,1,1,1,5.3,5.0,5.2,17.1,2.3,1,Step 6: First Transaction,Completed,200.0,16,316.31,0,5
PROS-04795,2024-07-29,Organic Search,Germany,25-34,Mobile,Current Account,1,1,1,1,1,1,1.5,2.3,13.3,14.9,1.9,1,Step 6: First Transaction,Completed,46.62,15,892.03,0,7
PROS-04796,2024-02-17,Affiliate,Germany,25-34,Mobile,Business Account,1,0,0,0,0,0,4.4,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Form too long,66.11,0,0.0,0,0
PROS-04797,2024-12-21,Organic Search,Germany,25-34,Mobile,Business Account,1,1,1,1,0,0,4.2,2.9,10.9,1.4,0.0,0,Step 4: KYC Document Upload,Missing document,44.68,0,0.0,0,0
PROS-04798,2024-12-18,Direct,Belgium,18-24,Tablet,Savings Account,1,1,1,1,0,0,22.8,2.6,13.6,11.7,0.0,0,Step 4: KYC Document Upload,Changed mind,20.05,0,0.0,0,0
PROS-04799,2024-04-24,Affiliate,Belgium,18-24,Tablet,Business Account,1,1,0,0,0,0,11.1,1.4,0.0,0.0,0.0,0,Step 2: Account Type Selection,Technical error,49.61,0,0.0,0,0
PROS-04800,2024-01-15,Paid Social,Spain,25-34,Desktop,Business Account,1,1,0,0,0,0,5.4,1.5,0.0,0.0,0.0,0,Step 2: Account Type Selection,Changed mind,115.9,0,0.0,0,0
PROS-04801,2024-11-29,Organic Search,Germany,45-54,Desktop,Business Account,1,1,1,1,1,1,15.1,9.5,11.0,36.5,2.1,1,Step 6: First Transaction,Completed,46.24,13,253.58,0,7
PROS-04802,2024-05-22,Paid Social,Belgium,25-34,Desktop,Current Account,1,1,1,0,0,0,11.7,2.4,6.9,0.0,0.0,0,Step 3: Personal Details Form,Competitor offer,59.71,0,0.0,0,0
PROS-04803,2024-10-25,Paid Social,Belgium,18-24,Mobile,Current Account,1,0,0,0,0,0,6.1,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Competitor offer,78.89,0,0.0,0,0
PROS-04804,2024-06-11,Affiliate,Germany,25-34,Desktop,Business Account,1,1,0,0,0,0,2.1,0.8,0.0,0.0,0.0,0,Step 2: Account Type Selection,Session timeout,49.88,0,0.0,0,0
PROS-04805,2024-10-23,Paid Social,France,35-44,Mobile,Investment Account,1,1,1,0,0,0,1.2,1.7,7.2,0.0,0.0,0,Step 3: Personal Details Form,Form too long,65.91,0,0.0,0,0
PROS-04806,2024-03-19,Paid Social,Belgium,25-34,Mobile,Current Account,1,1,1,0,0,0,6.0,1.0,3.5,0.0,0.0,0,Step 3: Personal Details Form,Form too long,81.45,0,0.0,0,0
PROS-04807,2024-05-23,Organic Search,Netherlands,35-44,Mobile,Savings Account,1,1,1,0,0,0,5.3,8.3,4.9,0.0,0.0,0,Step 3: Personal Details Form,Unknown,42.31,0,0.0,0,0
PROS-04808,2024-07-30,Paid Social,Germany,35-44,Mobile,Savings Account,1,0,0,0,0,0,8.3,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Form too long,98.11,0,0.0,0,0
PROS-04809,2024-07-21,Direct,Germany,35-44,Desktop,Savings Account,1,1,0,0,0,0,15.9,4.7,0.0,0.0,0.0,0,Step 2: Account Type Selection,Form too long,19.41,0,0.0,0,0
PROS-04810,2024-10-31,Paid Social,France,25-34,Mobile,Business Account,1,1,1,1,0,0,5.5,1.4,4.6,36.4,0.0,0,Step 4: KYC Document Upload,Form too long,96.98,0,0.0,0,0
PROS-04811,2024-02-01,Paid Social,Netherlands,35-44,Desktop,Savings Account,1,0,0,0,0,0,3.1,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Competitor offer,100.65,0,0.0,0,0
PROS-04812,2024-03-23,Paid Social,Netherlands,18-24,Desktop,Current Account,1,1,1,1,1,0,4.6,3.0,9.4,20.4,3.0,0,Step 5: Identity Verification,Missing document,79.9,0,0.0,0,0
PROS-04813,2024-11-16,Organic Search,Netherlands,55+,Tablet,Investment Account,1,1,1,0,0,0,11.8,6.7,16.3,0.0,0.0,0,Step 3: Personal Details Form,Form too long,38.04,0,0.0,0,0
PROS-04814,2024-08-07,Affiliate,Spain,35-44,Mobile,Current Account,1,1,1,1,1,1,3.4,3.3,13.8,30.5,2.5,1,Step 6: First Transaction,Completed,48.62,16,4355.61,0,3
PROS-04815,2024-02-03,Direct,Netherlands,45-54,Tablet,Savings Account,1,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Form too long,16.54,0,0.0,0,0
PROS-04816,2024-08-06,Referral Program,Netherlands,35-44,Mobile,Current Account,1,0,0,0,0,0,2.1,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Changed mind,22.87,0,0.0,0,0
PROS-04817,2024-10-19,Affiliate,Netherlands,35-44,Mobile,Investment Account,1,1,0,0,0,0,3.1,1.6,0.0,0.0,0.0,0,Step 2: Account Type Selection,Session timeout,73.68,0,0.0,0,0
PROS-04818,2024-10-15,Organic Search,Belgium,25-34,Desktop,Investment Account,1,0,0,0,0,0,4.3,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Verification delay,40.45,0,0.0,0,0
PROS-04819,2024-01-27,Branch Walk-in,Spain,25-34,Mobile,Current Account,1,0,0,0,0,0,6.6,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Unknown,163.53,0,0.0,0,0
PROS-04820,2024-04-20,Organic Search,Belgium,55+,Mobile,Savings Account,1,1,1,1,1,1,8.8,4.9,18.1,5.0,2.2,1,Step 6: First Transaction,Completed,41.28,10,146.02,0,7
PROS-04821,2024-05-28,Direct,Netherlands,25-34,Mobile,Business Account,1,0,0,0,0,0,12.8,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Unknown,15.2,0,0.0,0,0
PROS-04822,2024-02-19,Organic Search,Spain,25-34,Mobile,Business Account,1,0,0,0,0,0,4.5,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Session timeout,51.37,0,0.0,0,0
PROS-04823,2024-12-04,Organic Search,Netherlands,25-34,Mobile,Business Account,1,1,1,0,0,0,12.4,4.5,7.4,0.0,0.0,0,Step 3: Personal Details Form,KYC document rejected,47.77,0,0.0,0,0
PROS-04824,2024-10-12,Direct,France,25-34,Mobile,Investment Account,1,1,1,0,0,0,2.7,4.2,6.4,0.0,0.0,0,Step 3: Personal Details Form,Changed mind,22.74,0,0.0,0,0
PROS-04825,2024-05-28,Direct,Germany,35-44,Desktop,Business Account,1,1,1,1,1,1,8.3,2.0,10.7,25.1,4.2,1,Step 6: First Transaction,Completed,17.67,17,277.24,0,6
PROS-04826,2024-09-09,Direct,Belgium,45-54,Mobile,Current Account,1,1,1,0,0,0,2.4,6.1,10.7,0.0,0.0,0,Step 3: Personal Details Form,Missing document,23.89,0,0.0,0,0
PROS-04827,2024-01-06,Direct,Netherlands,35-44,Mobile,Business Account,1,1,1,1,1,0,1.1,1.7,8.8,40.0,4.7,0,Step 5: Identity Verification,Changed mind,16.5,0,0.0,0,0
PROS-04828,2024-01-12,Referral Program,Germany,45-54,Desktop,Current Account,1,1,1,1,1,0,3.3,3.8,3.9,7.8,2.6,0,Step 5: Identity Verification,Technical error,22.83,0,0.0,0,0
PROS-04829,2024-08-21,Paid Social,Belgium,25-34,Tablet,Savings Account,1,1,0,0,0,0,1.9,1.9,0.0,0.0,0.0,0,Step 2: Account Type Selection,Form too long,79.4,0,0.0,0,0
PROS-04830,2024-12-12,Paid Social,Germany,55+,Desktop,Investment Account,1,1,0,0,0,0,4.9,1.7,0.0,0.0,0.0,0,Step 2: Account Type Selection,KYC document rejected,83.92,0,0.0,0,0
PROS-04831,2024-10-28,Direct,France,25-34,Mobile,Business Account,1,1,1,0,0,0,2.3,3.1,17.3,0.0,0.0,0,Step 3: Personal Details Form,Verification delay,21.38,0,0.0,0,0
PROS-04832,2024-03-11,Direct,Netherlands,18-24,Mobile,Savings Account,1,0,0,0,0,0,1.9,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Changed mind,20.11,0,0.0,0,0
PROS-04833,2024-12-11,Affiliate,Belgium,18-24,Mobile,Current Account,1,1,1,0,0,0,8.2,3.0,2.8,0.0,0.0,0,Step 3: Personal Details Form,Technical error,57.79,0,0.0,0,0
PROS-04834,2024-02-20,Organic Search,France,55+,Mobile,Current Account,1,1,0,0,0,0,5.6,2.1,0.0,0.0,0.0,0,Step 2: Account Type Selection,Changed mind,32.48,0,0.0,0,0
PROS-04835,2024-12-28,Affiliate,Germany,25-34,Mobile,Investment Account,1,0,0,0,0,0,2.5,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Technical error,77.42,0,0.0,0,0
PROS-04836,2024-01-12,Referral Program,Netherlands,45-54,Tablet,Savings Account,1,1,1,0,0,0,4.2,10.1,5.6,0.0,0.0,0,Step 3: Personal Details Form,Competitor offer,32.68,0,0.0,0,0
PROS-04837,2024-06-10,Organic Search,France,35-44,Mobile,Savings Account,1,1,1,0,0,0,8.9,6.0,8.1,0.0,0.0,0,Step 3: Personal Details Form,Missing document,46.73,0,0.0,0,0
PROS-04838,2024-06-24,Organic Search,Netherlands,25-34,Desktop,Business Account,1,1,0,0,0,0,0.7,3.5,0.0,0.0,0.0,0,Step 2: Account Type Selection,Form too long,54.1,0,0.0,0,0
PROS-04839,2024-08-22,Referral Program,Spain,25-34,Mobile,Business Account,1,1,1,1,0,0,6.3,6.7,6.0,3.8,0.0,0,Step 4: KYC Document Upload,Session timeout,27.61,0,0.0,0,0
PROS-04840,2024-07-29,Paid Social,Spain,25-34,Mobile,Savings Account,1,1,1,1,1,1,3.7,5.3,2.1,14.2,3.0,1,Step 6: First Transaction,Completed,89.82,19,2864.41,0,8
PROS-04841,2024-11-09,Affiliate,Belgium,25-34,Mobile,Investment Account,1,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Form too long,80.94,0,0.0,0,0
PROS-04842,2024-08-02,Paid Social,Netherlands,18-24,Mobile,Investment Account,1,0,0,0,0,0,2.9,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Missing document,83.65,0,0.0,0,0
PROS-04843,2024-09-27,Organic Search,Netherlands,35-44,Mobile,Current Account,1,1,0,0,0,0,21.6,5.5,0.0,0.0,0.0,0,Step 2: Account Type Selection,Changed mind,47.34,0,0.0,0,0
PROS-04844,2024-03-13,Branch Walk-in,Belgium,25-34,Desktop,Investment Account,1,1,1,1,1,0,12.5,4.4,1.8,3.0,3.9,0,Step 5: Identity Verification,KYC document rejected,165.6,0,0.0,0,0
PROS-04845,2024-11-25,Organic Search,Belgium,55+,Mobile,Current Account,1,1,1,1,1,1,16.8,6.5,7.3,8.1,5.6,1,Step 6: First Transaction,Completed,48.88,17,2046.92,0,5
PROS-04846,2024-10-19,Referral Program,Belgium,35-44,Mobile,Current Account,1,0,0,0,0,0,1.9,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Competitor offer,28.21,0,0.0,0,0
PROS-04847,2024-11-28,Paid Social,Netherlands,35-44,Mobile,Business Account,1,0,0,0,0,0,11.1,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Changed mind,74.78,0,0.0,0,0
PROS-04848,2024-09-04,Direct,Germany,55+,Mobile,Business Account,1,1,1,1,1,0,2.0,6.4,3.7,7.8,1.8,0,Step 5: Identity Verification,Session timeout,20.25,0,0.0,0,0
PROS-04849,2024-09-25,Paid Social,Spain,25-34,Desktop,Current Account,1,0,0,0,0,0,10.3,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Form too long,92.0,0,0.0,0,0
PROS-04850,2024-05-30,Paid Social,Belgium,25-34,Mobile,Savings Account,1,1,1,1,0,0,3.7,4.3,10.3,8.1,0.0,0,Step 4: KYC Document Upload,KYC document rejected,99.12,0,0.0,0,0
PROS-04851,2024-05-24,Organic Search,Spain,55+,Desktop,Investment Account,1,1,1,1,1,1,4.2,1.5,10.1,12.9,7.5,1,Step 6: First Transaction,Completed,57.4,11,4528.72,0,7
PROS-04852,2024-05-11,Direct,Germany,55+,Mobile,Current Account,1,1,1,0,0,0,4.5,1.6,14.3,0.0,0.0,0,Step 3: Personal Details Form,Form too long,16.6,0,0.0,0,0
PROS-04853,2024-04-04,Direct,Netherlands,35-44,Desktop,Investment Account,1,1,1,1,1,1,11.5,2.5,6.1,11.2,2.7,1,Step 6: First Transaction,Completed,24.81,19,2017.42,0,8
PROS-04854,2024-11-22,Organic Search,Germany,18-24,Mobile,Current Account,1,1,1,0,0,0,5.8,5.4,6.5,0.0,0.0,0,Step 3: Personal Details Form,KYC document rejected,42.53,0,0.0,0,0
PROS-04855,2024-09-09,Organic Search,Netherlands,45-54,Mobile,Business Account,1,0,0,0,0,0,4.1,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Unknown,40.38,0,0.0,0,0
PROS-04856,2024-10-16,Referral Program,Netherlands,25-34,Mobile,Business Account,1,1,1,1,1,1,9.0,3.8,5.7,7.5,7.8,1,Step 6: First Transaction,Completed,25.08,7,2133.18,0,10
PROS-04857,2024-05-05,Paid Social,Belgium,25-34,Mobile,Business Account,1,0,0,0,0,0,8.5,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Unknown,74.63,0,0.0,0,0
PROS-04858,2024-05-18,Organic Search,Belgium,45-54,Mobile,Current Account,1,1,1,0,0,0,1.9,1.7,5.2,0.0,0.0,0,Step 3: Personal Details Form,Unknown,50.73,0,0.0,0,0
PROS-04859,2024-07-28,Organic Search,Germany,18-24,Mobile,Business Account,1,1,1,0,0,0,1.0,3.2,8.9,0.0,0.0,0,Step 3: Personal Details Form,Form too long,48.55,0,0.0,0,0
PROS-04860,2024-10-20,Organic Search,Netherlands,25-34,Mobile,Current Account,1,1,1,1,1,1,6.6,5.8,17.8,4.4,2.4,1,Step 6: First Transaction,Completed,50.84,9,513.61,0,6
PROS-04861,2024-09-07,Referral Program,Netherlands,55+,Mobile,Current Account,1,0,0,0,0,0,3.9,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Missing document,16.46,0,0.0,0,0
PROS-04862,2024-07-20,Organic Search,France,45-54,Mobile,Current Account,1,1,1,1,1,0,1.0,2.7,9.8,26.6,1.3,0,Step 5: Identity Verification,Competitor offer,53.65,0,0.0,0,0
PROS-04863,2024-09-17,Referral Program,Spain,18-24,Tablet,Business Account,1,1,1,1,1,1,12.5,4.6,10.2,4.3,3.4,1,Step 6: First Transaction,Completed,28.45,10,294.18,0,9
PROS-04864,2024-04-23,Branch Walk-in,Spain,18-24,Mobile,Savings Account,1,1,1,0,0,0,2.3,13.6,5.4,0.0,0.0,0,Step 3: Personal Details Form,Form too long,200.0,0,0.0,0,0
PROS-04865,2024-12-07,Affiliate,Belgium,18-24,Desktop,Business Account,1,1,1,1,1,1,5.6,2.0,1.9,6.6,2.4,1,Step 6: First Transaction,Completed,52.91,11,2815.85,0,9
PROS-04866,2024-04-01,Organic Search,Netherlands,18-24,Desktop,Current Account,1,0,0,0,0,0,9.8,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Changed mind,32.25,0,0.0,0,0
PROS-04867,2024-05-23,Organic Search,France,45-54,Mobile,Current Account,1,1,1,0,0,0,4.8,2.0,3.5,0.0,0.0,0,Step 3: Personal Details Form,Session timeout,44.23,0,0.0,0,0
PROS-04868,2024-02-01,Direct,Germany,25-34,Mobile,Savings Account,1,0,0,0,0,0,7.2,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,KYC document rejected,24.09,0,0.0,0,0
PROS-04869,2024-01-05,Branch Walk-in,Netherlands,18-24,Mobile,Business Account,1,1,1,1,0,0,2.7,11.2,11.5,8.7,0.0,0,Step 4: KYC Document Upload,Changed mind,200.0,0,0.0,0,0
PROS-04870,2024-08-20,Organic Search,France,35-44,Mobile,Business Account,1,1,0,0,0,0,1.4,2.8,0.0,0.0,0.0,0,Step 2: Account Type Selection,Form too long,33.33,0,0.0,0,0
PROS-04871,2024-08-12,Paid Social,Netherlands,25-34,Mobile,Current Account,1,1,1,1,0,0,1.3,3.6,8.1,15.5,0.0,0,Step 4: KYC Document Upload,Changed mind,83.12,0,0.0,0,0
PROS-04872,2024-04-29,Affiliate,Netherlands,25-34,Mobile,Savings Account,1,1,0,0,0,0,7.8,2.1,0.0,0.0,0.0,0,Step 2: Account Type Selection,KYC document rejected,45.31,0,0.0,0,0
PROS-04873,2024-07-14,Affiliate,Belgium,55+,Mobile,Current Account,1,0,0,0,0,0,16.5,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Competitor offer,43.8,0,0.0,0,0
PROS-04874,2024-07-01,Branch Walk-in,France,55+,Mobile,Current Account,1,1,1,0,0,0,1.7,2.3,17.2,0.0,0.0,0,Step 3: Personal Details Form,KYC document rejected,200.0,0,0.0,0,0
PROS-04875,2024-04-06,Affiliate,Netherlands,45-54,Mobile,Current Account,1,0,0,0,0,0,17.1,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,KYC document rejected,54.47,0,0.0,0,0
PROS-04876,2024-04-20,Organic Search,Spain,25-34,Mobile,Savings Account,1,0,0,0,0,0,17.7,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Missing document,45.12,0,0.0,0,0
PROS-04877,2024-05-02,Organic Search,Netherlands,18-24,Mobile,Investment Account,1,1,0,0,0,0,4.1,2.3,0.0,0.0,0.0,0,Step 2: Account Type Selection,Verification delay,45.95,0,0.0,0,0
PROS-04878,2024-07-18,Direct,Spain,35-44,Mobile,Savings Account,1,1,0,0,0,0,3.7,5.6,0.0,0.0,0.0,0,Step 2: Account Type Selection,Unknown,15.74,0,0.0,0,0
PROS-04879,2024-11-23,Affiliate,Germany,35-44,Mobile,Business Account,1,1,1,0,0,0,3.1,1.5,5.5,0.0,0.0,0,Step 3: Personal Details Form,KYC document rejected,54.66,0,0.0,0,0
PROS-04880,2024-12-08,Affiliate,France,18-24,Desktop,Current Account,1,0,0,0,0,0,6.5,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Session timeout,58.5,0,0.0,0,0
PROS-04881,2024-12-16,Affiliate,France,25-34,Mobile,Current Account,1,0,0,0,0,0,3.3,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Unknown,58.26,0,0.0,0,0
PROS-04882,2024-05-20,Paid Social,France,35-44,Mobile,Savings Account,1,1,1,1,0,0,6.0,1.3,4.6,2.3,0.0,0,Step 4: KYC Document Upload,Form too long,104.98,0,0.0,0,0
PROS-04883,2024-12-09,Organic Search,Germany,25-34,Mobile,Current Account,1,1,1,1,0,0,2.0,4.7,5.2,12.8,0.0,0,Step 4: KYC Document Upload,Missing document,40.51,0,0.0,0,0
PROS-04884,2024-01-30,Direct,Netherlands,18-24,Desktop,Savings Account,1,0,0,0,0,0,0.5,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Missing document,19.43,0,0.0,0,0
PROS-04885,2024-04-01,Direct,France,25-34,Tablet,Investment Account,1,0,0,0,0,0,10.2,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Unknown,19.95,0,0.0,0,0
PROS-04886,2024-02-09,Branch Walk-in,Germany,55+,Mobile,Current Account,1,1,1,0,0,0,0.7,15.0,7.8,0.0,0.0,0,Step 3: Personal Details Form,Unknown,184.88,0,0.0,0,0
PROS-04887,2024-01-22,Paid Social,Belgium,35-44,Desktop,Investment Account,1,1,1,1,0,0,5.6,2.5,6.3,12.8,0.0,0,Step 4: KYC Document Upload,Technical error,60.35,0,0.0,0,0
PROS-04888,2024-05-31,Paid Social,France,45-54,Desktop,Savings Account,1,1,1,1,1,0,3.5,2.8,6.5,7.7,2.9,0,Step 5: Identity Verification,Technical error,82.73,0,0.0,0,0
PROS-04889,2024-03-06,Direct,Germany,25-34,Mobile,Business Account,1,1,1,1,0,0,3.9,3.4,3.7,5.8,0.0,0,Step 4: KYC Document Upload,Changed mind,17.52,0,0.0,0,0
PROS-04890,2024-05-01,Direct,Netherlands,25-34,Mobile,Current Account,1,0,0,0,0,0,2.8,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Changed mind,20.0,0,0.0,0,0
PROS-04891,2024-10-11,Direct,France,25-34,Desktop,Current Account,1,1,1,0,0,0,5.7,3.3,3.7,0.0,0.0,0,Step 3: Personal Details Form,Form too long,19.64,0,0.0,0,0
PROS-04892,2024-08-28,Organic Search,France,25-34,Mobile,Current Account,1,1,1,0,0,0,1.4,5.7,16.0,0.0,0.0,0,Step 3: Personal Details Form,KYC document rejected,54.28,0,0.0,0,0
PROS-04893,2024-07-29,Branch Walk-in,France,45-54,Mobile,Current Account,1,1,1,1,1,1,4.2,3.1,13.3,10.6,2.3,1,Step 6: First Transaction,Completed,200.0,14,612.87,0,7
PROS-04894,2024-02-20,Branch Walk-in,Netherlands,35-44,Mobile,Savings Account,1,1,1,1,0,0,2.8,3.6,5.6,3.5,0.0,0,Step 4: KYC Document Upload,KYC document rejected,200.0,0,0.0,0,0
PROS-04895,2024-02-18,Affiliate,Germany,35-44,Mobile,Savings Account,1,0,0,0,0,0,8.8,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,KYC document rejected,61.99,0,0.0,0,0
PROS-04896,2024-11-25,Referral Program,Netherlands,55+,Mobile,Current Account,1,1,1,0,0,0,8.6,3.9,3.2,0.0,0.0,0,Step 3: Personal Details Form,Unknown,21.91,0,0.0,0,0
PROS-04897,2024-11-28,Direct,France,18-24,Mobile,Investment Account,1,1,1,1,1,1,2.1,1.1,1.5,12.2,2.6,1,Step 6: First Transaction,Completed,20.2,10,229.71,0,7
PROS-04898,2024-09-17,Direct,Spain,45-54,Mobile,Investment Account,1,1,1,1,1,0,4.1,1.3,16.5,3.8,2.7,0,Step 5: Identity Verification,Form too long,17.88,0,0.0,0,0
PROS-04899,2024-01-17,Affiliate,France,25-34,Tablet,Current Account,1,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Technical error,44.28,0,0.0,0,0
PROS-04900,2024-07-14,Organic Search,Belgium,25-34,Mobile,Current Account,1,1,1,0,0,0,0.9,5.3,13.6,0.0,0.0,0,Step 3: Personal Details Form,Form too long,43.69,0,0.0,0,0
PROS-04901,2024-08-04,Paid Social,Germany,18-24,Desktop,Savings Account,1,1,1,1,1,1,2.2,3.7,25.0,11.6,2.3,1,Step 6: First Transaction,Completed,65.23,17,780.06,0,7
PROS-04902,2024-12-06,Organic Search,Germany,18-24,Mobile,Business Account,1,1,1,1,0,0,2.5,3.9,10.4,7.8,0.0,0,Step 4: KYC Document Upload,Technical error,44.06,0,0.0,0,0
PROS-04903,2024-06-15,Affiliate,Netherlands,45-54,Desktop,Current Account,1,1,1,0,0,0,3.7,2.3,4.3,0.0,0.0,0,Step 3: Personal Details Form,Missing document,58.15,0,0.0,0,0
PROS-04904,2024-06-04,Direct,Spain,35-44,Mobile,Current Account,1,0,0,0,0,0,11.2,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Missing document,18.8,0,0.0,0,0
PROS-04905,2024-01-21,Paid Social,Belgium,18-24,Mobile,Current Account,1,1,0,0,0,0,1.1,5.7,0.0,0.0,0.0,0,Step 2: Account Type Selection,Form too long,76.3,0,0.0,0,0
PROS-04906,2024-03-11,Affiliate,Germany,25-34,Mobile,Savings Account,1,1,0,0,0,0,1.6,1.7,0.0,0.0,0.0,0,Step 2: Account Type Selection,Competitor offer,79.52,0,0.0,0,0
PROS-04907,2024-04-08,Direct,France,18-24,Mobile,Current Account,1,1,1,1,0,0,10.6,5.7,6.2,34.8,0.0,0,Step 4: KYC Document Upload,Form too long,13.83,0,0.0,0,0
PROS-04908,2024-12-02,Direct,Netherlands,25-34,Mobile,Savings Account,1,0,0,0,0,0,3.6,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Form too long,20.01,0,0.0,0,0
PROS-04909,2024-01-22,Paid Social,Belgium,18-24,Tablet,Current Account,1,0,0,0,0,0,3.4,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Verification delay,97.4,0,0.0,0,0
PROS-04910,2024-08-04,Affiliate,Belgium,18-24,Mobile,Investment Account,1,0,0,0,0,0,2.4,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,KYC document rejected,52.47,0,0.0,0,0
PROS-04911,2024-04-20,Branch Walk-in,Netherlands,25-34,Mobile,Investment Account,1,1,1,0,0,0,9.5,2.3,4.4,0.0,0.0,0,Step 3: Personal Details Form,Form too long,179.23,0,0.0,0,0
PROS-04912,2024-09-28,Paid Social,Germany,25-34,Tablet,Business Account,1,1,1,1,1,1,4.4,5.1,9.0,6.6,6.5,1,Step 6: First Transaction,Completed,93.84,11,5376.8,1,9
PROS-04913,2024-12-05,Paid Social,Germany,18-24,Mobile,Business Account,1,1,1,0,0,0,3.0,3.9,2.4,0.0,0.0,0,Step 3: Personal Details Form,Verification delay,79.69,0,0.0,0,0
PROS-04914,2024-09-11,Organic Search,Germany,35-44,Mobile,Investment Account,1,1,1,1,0,0,2.4,5.9,9.5,11.1,0.0,0,Step 4: KYC Document Upload,Verification delay,40.31,0,0.0,0,0
PROS-04915,2024-05-23,Organic Search,Netherlands,35-44,Desktop,Current Account,1,1,1,1,1,1,0.6,4.6,4.2,3.3,5.1,1,Step 6: First Transaction,Completed,39.25,9,1544.8,0,5
PROS-04916,2024-07-11,Affiliate,Germany,45-54,Mobile,Current Account,1,0,0,0,0,0,3.2,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,KYC document rejected,47.22,0,0.0,0,0
PROS-04917,2024-07-26,Organic Search,Belgium,18-24,Desktop,Current Account,1,1,1,1,1,1,4.7,5.7,3.4,3.0,3.6,1,Step 6: First Transaction,Completed,44.13,14,463.29,0,10
PROS-04918,2024-05-28,Affiliate,France,25-34,Mobile,Investment Account,1,0,0,0,0,0,12.3,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Changed mind,62.09,0,0.0,0,0
PROS-04919,2024-08-12,Direct,Belgium,45-54,Mobile,Savings Account,1,0,0,0,0,0,18.3,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,Unknown,15.7,0,0.0,0,0
PROS-04920,2024-08-01,Organic Search,Germany,25-34,Mobile,Current Account,1,1,1,1,1,1,15.7,1.9,11.7,7.2,3.5,1,Step 6: First Transaction,Completed,37.08,23,244.97,0,6
PROS-04921,2024-05-14,Paid Social,Spain,18-24,Mobile,Business Account,1,1,1,0,0,0,3.5,2.1,7.2,0.0,0.0,0,Step 3: Personal Details Form,Missing document,95.69,0,0.0,0,0
PROS-04922,2024-02-18,Branch Walk-in,France,35-44,Desktop,Savings Account,1,1,1,1,0,0,12.8,3.3,14.0,19.7,0.0,0,Step 4: KYC Document Upload,Changed mind,200.0,0,0.0,0,0
PROS-04923,2024-09-22,Organic Search,Netherlands,55+,Mobile,Current Account,1,0,0,0,0,0,12.0,0.0,0.0,0.0,0.0,0,Step 1: Landing Page Visit,KYC document rejected,39.61,0,0.0,0,0
